,ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AreaRecreativaID,FECHA
4049,4050,3,2,ACEPTABLE,3991019,01-07-2021
4050,4051,4,4,EXCELENTE,4988302,28-04-2022
4051,4052,1,1,DEFICIENTE,17853,14-06-2022
4052,4053,4,4,EXCELENTE,16805,11-05-2023
4053,4054,4,4,EXCELENTE,16733,15-08-2023
4054,4055,1,2,REGULAR,17280,15-11-2023
4055,4056,5,4,EXCELENTE,18023,15-07-2021
4056,4057,4,3,MUY BUENO,17081,02-02-2021
4057,4058,2,3,ACEPTABLE,7126585,17-08-2022
4058,4059,4,4,EXCELENTE,16669,22-12-2021
4059,4060,1,1,DEFICIENTE,5246191,27-09-2023
4060,4061,2,1,REGULAR,18249,26-10-2023
4061,4062,5,5,EXCELENTE,17089,10-01-2022
4062,4063,3,4,MUY BUENO,18162,21-06-2022
4063,4064,3,3,MUY BUENO,18377,07-02-2023
4064,4065,2,2,ACEPTABLE,17526,20-07-2023
4065,4066,1,1,DEFICIENTE,17254,02-10-2023
4066,4067,4,4,EXCELENTE,17693,17-02-2023
4067,4068,2,2,ACEPTABLE,5211176,17-06-2022
4068,4069,3,4,MUY BUENO,5654016,16-12-2021
4069,4070,1,1,DEFICIENTE,18233,19-02-2023
4070,4071,2,1,REGULAR,18121,04-06-2022
4071,4072,3,2,ACEPTABLE,17281,29-03-2023
4072,4073,2,1,REGULAR,8941727,08-03-2023
4073,4074,1,2,REGULAR,16762,10-09-2021
4074,4075,3,2,ACEPTABLE,18518,19-10-2023
4075,4076,3,3,MUY BUENO,17059,30-05-2022
4076,4077,4,5,EXCELENTE,17514,21-10-2022
4077,4078,4,5,EXCELENTE,16972,12-03-2023
4078,4079,1,2,REGULAR,16815,29-04-2021
4079,4080,3,3,MUY BUENO,52068,21-07-2023
4080,4081,3,4,MUY BUENO,17026,21-06-2021
4081,4082,4,5,EXCELENTE,17718,05-05-2023
4082,4083,5,5,EXCELENTE,17291,30-03-2022
4083,4084,1,1,DEFICIENTE,17559,18-08-2023
4084,4085,4,3,MUY BUENO,3568177,17-01-2022
4085,4086,5,4,EXCELENTE,18552,26-05-2023
4086,4087,2,3,ACEPTABLE,7802464,28-06-2022
4087,4088,3,4,MUY BUENO,7072722,03-06-2023
4088,4089,1,1,DEFICIENTE,52137,16-08-2022
4089,4090,2,1,REGULAR,9243145,18-06-2021
4090,4091,5,5,EXCELENTE,17572,01-01-2021
4091,4092,5,4,EXCELENTE,7595814,26-06-2022
4092,4093,3,3,MUY BUENO,16886,20-09-2022
4093,4094,3,2,ACEPTABLE,17145,24-06-2021
4094,4095,3,3,MUY BUENO,17718,19-06-2022
4095,4096,4,3,MUY BUENO,7943778,20-04-2021
4096,4097,5,4,EXCELENTE,7838818,18-03-2023
4097,4098,1,2,REGULAR,18003,26-03-2023
4098,4099,4,5,EXCELENTE,5240107,06-01-2023
4099,4100,4,5,EXCELENTE,7126499,29-01-2021
4100,4101,1,1,DEFICIENTE,17120,09-09-2023
4101,4102,5,4,EXCELENTE,18536,06-07-2021
4102,4103,1,2,REGULAR,5240110,08-12-2021
4103,4104,3,4,MUY BUENO,16742,03-07-2022
4104,4105,4,5,EXCELENTE,7861611,12-07-2023
4105,4106,1,2,REGULAR,18374,19-08-2022
4106,4107,3,4,MUY BUENO,8800261,04-01-2023
4107,4108,2,3,ACEPTABLE,5261893,04-04-2023
4108,4109,3,3,MUY BUENO,17775,17-04-2023
4109,4110,3,3,MUY BUENO,5174692,08-01-2021
4110,4111,4,4,EXCELENTE,18288,19-09-2023
4111,4112,3,2,ACEPTABLE,16874,27-12-2023
4112,4113,3,3,MUY BUENO,17865,26-07-2022
4113,4114,1,2,REGULAR,17839,04-11-2023
4114,4115,3,4,MUY BUENO,18568,11-07-2021
4115,4116,1,1,DEFICIENTE,17550,20-11-2023
4116,4117,3,2,ACEPTABLE,8798266,27-06-2023
4117,4118,4,4,EXCELENTE,18363,31-07-2022
4118,4119,5,4,EXCELENTE,17863,12-10-2022
4119,4120,1,1,DEFICIENTE,17055,10-12-2022
4120,4121,3,4,MUY BUENO,16873,08-02-2021
4121,4122,2,1,REGULAR,16830,02-09-2021
4122,4123,1,2,REGULAR,17334,06-07-2022
4123,4124,4,3,MUY BUENO,17328,28-06-2022
4124,4125,2,1,REGULAR,17688,02-09-2021
4125,4126,1,1,DEFICIENTE,17831,02-02-2023
4126,4127,2,3,ACEPTABLE,17618,12-07-2021
4127,4128,2,3,ACEPTABLE,16711,21-07-2022
4128,4129,5,5,EXCELENTE,18581,19-04-2023
4129,4130,1,2,REGULAR,16850,04-07-2022
4130,4131,1,1,DEFICIENTE,7840614,01-11-2021
4131,4132,5,4,EXCELENTE,17996,18-05-2022
4132,4133,3,3,MUY BUENO,52075,08-01-2023
4133,4134,2,3,ACEPTABLE,16699,31-01-2023
4134,4135,2,1,REGULAR,17473,03-07-2022
4135,4136,3,3,MUY BUENO,16871,04-11-2021
4136,4137,2,3,ACEPTABLE,17440,19-11-2021
4137,4138,1,2,REGULAR,17983,15-11-2022
4138,4139,5,5,EXCELENTE,17712,13-04-2021
4139,4140,2,2,ACEPTABLE,17159,06-12-2021
4140,4141,2,3,ACEPTABLE,18397,10-09-2023
4141,4142,1,1,DEFICIENTE,16845,03-09-2022
4142,4143,2,1,REGULAR,17461,25-01-2021
4143,4144,5,5,EXCELENTE,17891,07-06-2021
4144,4145,4,4,EXCELENTE,17761,11-04-2021
4145,4146,2,3,ACEPTABLE,17181,14-09-2022
4146,4147,3,3,MUY BUENO,5220743,03-10-2021
4147,4148,5,5,EXCELENTE,18623,05-06-2021
4148,4149,2,3,ACEPTABLE,52199,11-02-2023
4149,4150,2,2,ACEPTABLE,5241185,13-05-2022
4150,4151,2,1,REGULAR,17640,24-07-2023
4151,4152,1,1,DEFICIENTE,17461,15-07-2023
4152,4153,2,1,REGULAR,16902,26-06-2022
4153,4154,2,1,REGULAR,7021749,01-05-2021
4154,4155,2,2,ACEPTABLE,18224,07-11-2021
4155,4156,1,1,DEFICIENTE,17283,10-12-2021
4156,4157,4,5,EXCELENTE,52082,28-03-2022
4157,4158,4,3,MUY BUENO,5213820,24-07-2022
4158,4159,1,1,DEFICIENTE,17259,20-12-2021
4159,4160,4,5,EXCELENTE,52121,27-09-2023
4160,4161,2,1,REGULAR,17290,09-04-2023
4161,4162,1,2,REGULAR,4730844,12-10-2023
4162,4163,4,4,EXCELENTE,17684,28-06-2022
4163,4164,4,4,EXCELENTE,17686,05-07-2022
4164,4165,3,2,ACEPTABLE,9237040,01-06-2023
4165,4166,3,3,MUY BUENO,17725,10-08-2022
4166,4167,5,4,EXCELENTE,9294001,29-12-2022
4167,4168,5,4,EXCELENTE,18561,22-10-2022
4168,4169,2,1,REGULAR,5237108,18-01-2023
4169,4170,3,4,MUY BUENO,5653933,11-01-2022
4170,4171,1,1,DEFICIENTE,5246181,04-12-2022
4171,4172,4,5,EXCELENTE,5654014,21-10-2021
4172,4173,1,1,DEFICIENTE,16780,04-06-2021
4173,4174,1,1,DEFICIENTE,18458,31-10-2022
4174,4175,2,2,ACEPTABLE,18377,17-02-2021
4175,4176,3,4,MUY BUENO,17363,06-11-2021
4176,4177,4,4,EXCELENTE,18542,11-11-2023
4177,4178,4,4,EXCELENTE,17372,30-01-2022
4178,4179,2,1,REGULAR,17110,26-01-2023
4179,4180,4,3,MUY BUENO,16774,10-05-2022
4180,4181,4,3,MUY BUENO,17045,09-08-2023
4181,4182,1,1,DEFICIENTE,52110,28-09-2023
4182,4183,4,3,MUY BUENO,18452,05-10-2021
4183,4184,5,4,EXCELENTE,17212,28-02-2021
4184,4185,3,2,ACEPTABLE,18452,05-07-2021
4185,4186,2,3,ACEPTABLE,17289,26-01-2022
4186,4187,2,1,REGULAR,18165,02-09-2022
4187,4188,5,5,EXCELENTE,18473,24-09-2021
4188,4189,2,2,ACEPTABLE,7162545,06-12-2022
4189,4190,4,4,EXCELENTE,18036,08-05-2022
4190,4191,3,4,MUY BUENO,18412,03-07-2022
4191,4192,2,3,ACEPTABLE,17249,24-09-2021
4192,4193,3,2,ACEPTABLE,18442,11-03-2023
4193,4194,3,3,MUY BUENO,9295425,19-11-2023
4194,4195,1,1,DEFICIENTE,4731641,04-04-2023
4195,4196,4,4,EXCELENTE,16677,25-02-2021
4196,4197,1,2,REGULAR,17709,07-08-2021
4197,4198,3,4,MUY BUENO,17770,12-08-2021
4198,4199,2,1,REGULAR,5240284,02-05-2023
4199,4200,5,4,EXCELENTE,451351,26-12-2023
4200,4201,3,3,MUY BUENO,7838817,10-05-2023
4201,4202,4,3,MUY BUENO,7903120,23-12-2021
4202,4203,2,2,ACEPTABLE,17793,05-02-2022
4203,4204,1,1,DEFICIENTE,18628,28-07-2021
4204,4205,2,1,REGULAR,17266,26-11-2021
4205,4206,5,5,EXCELENTE,17853,28-07-2023
4206,4207,3,2,ACEPTABLE,18046,29-12-2023
4207,4208,5,5,EXCELENTE,17147,09-05-2021
4208,4209,5,4,EXCELENTE,18343,21-07-2022
4209,4210,2,2,ACEPTABLE,4988302,10-08-2021
4210,4211,5,5,EXCELENTE,17749,19-02-2021
4211,4212,2,2,ACEPTABLE,9187536,04-02-2022
4212,4213,2,1,REGULAR,17355,11-02-2021
4213,4214,4,4,EXCELENTE,17449,26-10-2023
4214,4215,4,3,MUY BUENO,16730,03-07-2023
4215,4216,2,1,REGULAR,17892,31-01-2021
4216,4217,5,5,EXCELENTE,17506,30-05-2022
4217,4218,1,2,REGULAR,18280,03-11-2021
4218,4219,1,1,DEFICIENTE,18062,12-09-2022
4219,4220,1,1,DEFICIENTE,18467,25-05-2021
4220,4221,5,4,EXCELENTE,17481,04-10-2022
4221,4222,1,2,REGULAR,4990656,08-01-2023
4222,4223,4,4,EXCELENTE,17016,01-03-2021
4223,4224,2,2,ACEPTABLE,4985689,20-07-2022
4224,4225,4,5,EXCELENTE,8776081,30-06-2022
4225,4226,5,4,EXCELENTE,17595,07-11-2021
4226,4227,5,5,EXCELENTE,18532,07-12-2021
4227,4228,5,4,EXCELENTE,5071674,25-07-2022
4228,4229,3,2,ACEPTABLE,8799554,01-11-2023
4229,4230,4,3,MUY BUENO,18194,17-04-2021
4230,4231,2,1,REGULAR,16830,20-03-2021
4231,4232,1,1,DEFICIENTE,18435,02-01-2021
4232,4233,5,4,EXCELENTE,52166,26-05-2021
4233,4234,3,2,ACEPTABLE,18354,22-06-2023
4234,4235,3,3,MUY BUENO,52189,09-03-2021
4235,4236,1,1,DEFICIENTE,5800211,12-06-2022
4236,4237,5,5,EXCELENTE,16944,03-11-2021
4237,4238,3,2,ACEPTABLE,18177,01-01-2023
4238,4239,2,1,REGULAR,5178801,04-09-2022
4239,4240,3,4,MUY BUENO,451531,06-09-2021
4240,4241,5,5,EXCELENTE,4737942,25-12-2022
4241,4242,3,3,MUY BUENO,17562,07-11-2023
4242,4243,3,4,MUY BUENO,52160,23-09-2022
4243,4244,2,1,REGULAR,17542,30-07-2022
4244,4245,2,1,REGULAR,17980,30-05-2021
4245,4246,1,2,REGULAR,7130028,04-08-2021
4246,4247,3,4,MUY BUENO,18617,17-07-2022
4247,4248,3,4,MUY BUENO,4792812,02-07-2023
4248,4249,1,2,REGULAR,17388,30-01-2022
4249,4250,2,3,ACEPTABLE,17501,04-02-2023
4250,4251,3,3,MUY BUENO,17306,26-12-2023
4251,4252,2,1,REGULAR,17357,15-04-2023
4252,4253,1,2,REGULAR,4989404,15-09-2022
4253,4254,2,1,REGULAR,17340,19-02-2023
4254,4255,2,2,ACEPTABLE,16758,24-08-2023
4255,4256,3,4,MUY BUENO,9049658,27-06-2022
4256,4257,2,2,ACEPTABLE,3740788,19-10-2021
4257,4258,3,2,ACEPTABLE,4737941,26-07-2021
4258,4259,4,3,MUY BUENO,8799549,02-01-2021
4259,4260,3,3,MUY BUENO,5224222,16-06-2023
4260,4261,5,5,EXCELENTE,18487,15-03-2021
4261,4262,1,1,DEFICIENTE,17843,11-04-2021
4262,4263,5,4,EXCELENTE,3960567,12-02-2022
4263,4264,2,2,ACEPTABLE,17331,01-03-2021
4264,4265,3,2,ACEPTABLE,4749895,30-08-2021
4265,4266,2,3,ACEPTABLE,18282,22-07-2023
4266,4267,4,5,EXCELENTE,17293,28-03-2023
4267,4268,1,1,DEFICIENTE,17923,23-12-2022
4268,4269,4,5,EXCELENTE,17991,26-06-2021
4269,4270,4,5,EXCELENTE,17638,11-04-2023
4270,4271,3,4,MUY BUENO,9237483,02-02-2023
4271,4272,3,3,MUY BUENO,17705,03-03-2021
4272,4273,1,1,DEFICIENTE,18629,29-07-2021
4273,4274,2,3,ACEPTABLE,18390,05-02-2021
4274,4275,2,2,ACEPTABLE,7930170,28-08-2023
4275,4276,3,2,ACEPTABLE,5241171,09-02-2022
4276,4277,1,2,REGULAR,18416,22-01-2021
4277,4278,4,3,MUY BUENO,5237108,08-06-2022
4278,4279,1,1,DEFICIENTE,9269361,04-12-2023
4279,4280,1,1,DEFICIENTE,17054,12-07-2023
4280,4281,3,4,MUY BUENO,18151,29-07-2022
4281,4282,5,5,EXCELENTE,18612,29-07-2022
4282,4283,4,3,MUY BUENO,17106,01-02-2021
4283,4284,5,4,EXCELENTE,18196,27-10-2021
4284,4285,2,2,ACEPTABLE,7896349,13-08-2021
4285,4286,5,5,EXCELENTE,17372,10-01-2021
4286,4287,2,3,ACEPTABLE,17754,04-05-2022
4287,4288,4,3,MUY BUENO,52207,09-01-2022
4288,4289,3,3,MUY BUENO,17710,20-06-2023
4289,4290,4,3,MUY BUENO,17473,09-04-2021
4290,4291,2,3,ACEPTABLE,17142,29-04-2023
4291,4292,4,4,EXCELENTE,18015,09-01-2023
4292,4293,5,5,EXCELENTE,16813,20-06-2021
4293,4294,2,1,REGULAR,17411,05-02-2021
4294,4295,4,5,EXCELENTE,52164,26-06-2021
4295,4296,1,1,DEFICIENTE,18073,11-09-2023
4296,4297,1,1,DEFICIENTE,17763,02-11-2022
4297,4298,5,5,EXCELENTE,18529,11-07-2022
4298,4299,4,4,EXCELENTE,17658,14-09-2023
4299,4300,5,4,EXCELENTE,17242,18-12-2021
4300,4301,1,2,REGULAR,5213821,29-11-2021
4301,4302,4,3,MUY BUENO,18587,14-08-2022
4302,4303,1,2,REGULAR,52213,30-01-2021
4303,4304,1,1,DEFICIENTE,16972,03-05-2022
4304,4305,4,5,EXCELENTE,16698,20-06-2021
4305,4306,4,3,MUY BUENO,17270,24-04-2021
4306,4307,5,5,EXCELENTE,18121,18-01-2023
4307,4308,2,1,REGULAR,17583,18-03-2022
4308,4309,1,2,REGULAR,52902,11-05-2021
4309,4310,5,4,EXCELENTE,18331,27-06-2023
4310,4311,5,5,EXCELENTE,5211393,13-02-2023
4311,4312,1,1,DEFICIENTE,17500,04-11-2021
4312,4313,2,3,ACEPTABLE,7168609,26-07-2023
4313,4314,4,3,MUY BUENO,52154,05-06-2021
4314,4315,5,4,EXCELENTE,16841,29-11-2023
4315,4316,2,1,REGULAR,17309,19-11-2022
4316,4317,1,1,DEFICIENTE,17884,18-09-2021
4317,4318,2,3,ACEPTABLE,18355,21-08-2022
4318,4319,4,3,MUY BUENO,52123,08-08-2022
4319,4320,3,3,MUY BUENO,17377,10-08-2021
4320,4321,3,2,ACEPTABLE,17024,29-01-2021
4321,4322,4,3,MUY BUENO,16682,03-02-2023
4322,4323,5,5,EXCELENTE,18354,12-02-2023
4323,4324,1,1,DEFICIENTE,9187543,25-06-2023
4324,4325,3,3,MUY BUENO,7943797,24-11-2022
4325,4326,5,5,EXCELENTE,8799532,28-10-2023
4326,4327,3,3,MUY BUENO,461265,16-08-2022
4327,4328,4,4,EXCELENTE,17191,14-08-2021
4328,4329,4,5,EXCELENTE,17867,10-10-2023
4329,4330,2,1,REGULAR,9397076,25-04-2022
4330,4331,5,5,EXCELENTE,52093,07-10-2022
4331,4332,1,2,REGULAR,17779,03-03-2023
4332,4333,4,5,EXCELENTE,17611,18-11-2023
4333,4334,1,1,DEFICIENTE,17481,25-09-2021
4334,4335,2,3,ACEPTABLE,17517,18-05-2021
4335,4336,5,5,EXCELENTE,17483,10-11-2023
4336,4337,1,1,DEFICIENTE,17152,16-01-2021
4337,4338,2,2,ACEPTABLE,17500,22-03-2023
4338,4339,3,2,ACEPTABLE,18117,12-04-2022
4339,4340,2,1,REGULAR,18201,08-12-2023
4340,4341,1,2,REGULAR,17539,09-05-2022
4341,4342,4,4,EXCELENTE,7125619,17-06-2021
4342,4343,2,1,REGULAR,16822,26-06-2022
4343,4344,5,5,EXCELENTE,17414,26-04-2023
4344,4345,2,2,ACEPTABLE,16753,27-01-2022
4345,4346,5,5,EXCELENTE,7862341,10-07-2021
4346,4347,5,5,EXCELENTE,18095,17-08-2023
4347,4348,4,4,EXCELENTE,52224,07-11-2023
4348,4349,1,1,DEFICIENTE,18254,02-10-2022
4349,4350,5,5,EXCELENTE,5241186,06-03-2022
4350,4351,1,1,DEFICIENTE,17873,16-08-2021
4351,4352,5,5,EXCELENTE,3573053,07-09-2023
4352,4353,2,3,ACEPTABLE,7168609,09-10-2021
4353,4354,2,1,REGULAR,17323,14-04-2023
4354,4355,5,5,EXCELENTE,5075332,20-04-2021
4355,4356,2,3,ACEPTABLE,16846,23-08-2023
4356,4357,3,2,ACEPTABLE,52147,22-07-2023
4357,4358,3,4,MUY BUENO,5237138,15-11-2022
4358,4359,5,5,EXCELENTE,17398,30-11-2023
4359,4360,5,4,EXCELENTE,9180738,15-11-2021
4360,4361,4,3,MUY BUENO,17759,22-10-2023
4361,4362,5,5,EXCELENTE,16838,23-03-2021
4362,4363,4,5,EXCELENTE,4749895,17-08-2022
4363,4364,3,3,MUY BUENO,17707,27-08-2022
4364,4365,3,4,MUY BUENO,52123,19-06-2021
4365,4366,1,1,DEFICIENTE,52046,19-11-2021
4366,4367,3,2,ACEPTABLE,17954,18-04-2023
4367,4368,3,3,MUY BUENO,18390,11-07-2022
4368,4369,1,1,DEFICIENTE,52046,22-12-2022
4369,4370,1,1,DEFICIENTE,17723,13-06-2023
4370,4371,4,4,EXCELENTE,17382,17-11-2022
4371,4372,5,5,EXCELENTE,16983,17-08-2022
4372,4373,2,1,REGULAR,18610,07-02-2022
4373,4374,1,2,REGULAR,17759,08-04-2022
4374,4375,4,4,EXCELENTE,17410,24-07-2021
4375,4376,5,5,EXCELENTE,16733,14-05-2023
4376,4377,4,3,MUY BUENO,18597,14-01-2022
4377,4378,2,2,ACEPTABLE,17686,24-04-2023
4378,4379,4,4,EXCELENTE,18184,12-07-2022
4379,4380,3,3,MUY BUENO,18543,10-01-2022
4380,4381,3,2,ACEPTABLE,17661,23-11-2022
4381,4382,3,3,MUY BUENO,18047,20-10-2021
4382,4383,2,1,REGULAR,17072,24-09-2021
4383,4384,3,3,MUY BUENO,8799604,18-11-2021
4384,4385,3,4,MUY BUENO,5246189,26-12-2021
4385,4386,5,5,EXCELENTE,9272789,13-05-2022
4386,4387,5,5,EXCELENTE,17855,20-10-2022
4387,4388,3,3,MUY BUENO,3530623,25-04-2022
4388,4389,1,1,DEFICIENTE,16825,13-03-2021
4389,4390,4,3,MUY BUENO,16855,11-08-2021
4390,4391,4,4,EXCELENTE,17114,06-05-2023
4391,4392,5,4,EXCELENTE,18004,20-02-2023
4392,4393,2,2,ACEPTABLE,17082,12-07-2022
4393,4394,4,5,EXCELENTE,18252,31-08-2022
4394,4395,3,4,MUY BUENO,17653,22-04-2023
4395,4396,4,4,EXCELENTE,451531,29-01-2022
4396,4397,5,4,EXCELENTE,18548,03-05-2022
4397,4398,2,3,ACEPTABLE,5246189,03-06-2022
4398,4399,1,1,DEFICIENTE,18274,21-07-2023
4399,4400,2,2,ACEPTABLE,17506,20-03-2022
4400,4401,5,5,EXCELENTE,17060,07-10-2022
4401,4402,5,5,EXCELENTE,17958,04-05-2023
4402,4403,2,3,ACEPTABLE,3573005,21-04-2023
4403,4404,1,2,REGULAR,17291,27-03-2022
4404,4405,4,3,MUY BUENO,8907324,10-10-2023
4405,4406,1,1,DEFICIENTE,5240325,21-09-2021
4406,4407,2,1,REGULAR,16762,29-09-2023
4407,4408,4,5,EXCELENTE,17542,08-09-2022
4408,4409,3,2,ACEPTABLE,7838875,25-11-2023
4409,4410,3,3,MUY BUENO,18241,14-07-2023
4410,4411,3,4,MUY BUENO,17429,06-07-2021
4411,4412,3,4,MUY BUENO,18515,29-04-2021
4412,4413,2,2,ACEPTABLE,17135,16-02-2022
4413,4414,5,4,EXCELENTE,5240279,03-09-2021
4414,4415,3,3,MUY BUENO,4730886,17-12-2023
4415,4416,1,1,DEFICIENTE,52079,25-05-2021
4416,4417,4,3,MUY BUENO,17702,08-06-2022
4417,4418,5,4,EXCELENTE,7537965,02-11-2021
4418,4419,5,4,EXCELENTE,16768,06-06-2021
4419,4420,3,2,ACEPTABLE,18510,11-09-2022
4420,4421,3,4,MUY BUENO,52124,13-08-2022
4421,4422,1,1,DEFICIENTE,17985,05-01-2023
4422,4423,5,5,EXCELENTE,16988,27-09-2023
4423,4424,3,4,MUY BUENO,7861574,08-08-2022
4424,4425,5,5,EXCELENTE,17438,23-07-2021
4425,4426,3,2,ACEPTABLE,17133,12-07-2021
4426,4427,1,2,REGULAR,18539,27-10-2022
4427,4428,4,3,MUY BUENO,17760,22-01-2021
4428,4429,4,5,EXCELENTE,18392,26-07-2021
4429,4430,4,5,EXCELENTE,16896,12-11-2021
4430,4431,4,4,EXCELENTE,52154,28-02-2023
4431,4432,1,1,DEFICIENTE,16711,14-08-2021
4432,4433,1,1,DEFICIENTE,17389,26-04-2021
4433,4434,3,3,MUY BUENO,16737,04-03-2021
4434,4435,1,1,DEFICIENTE,17027,15-01-2021
4435,4436,4,4,EXCELENTE,17395,26-09-2021
4436,4437,5,5,EXCELENTE,5240278,19-12-2023
4437,4438,2,1,REGULAR,52170,25-07-2021
4438,4439,1,1,DEFICIENTE,8799600,31-10-2022
4439,4440,4,5,EXCELENTE,17214,30-07-2023
4440,4441,5,4,EXCELENTE,17422,28-10-2022
4441,4442,5,5,EXCELENTE,17629,01-06-2021
4442,4443,1,2,REGULAR,18269,17-05-2021
4443,4444,5,5,EXCELENTE,52211,01-01-2021
4444,4445,2,3,ACEPTABLE,16924,25-08-2022
4445,4446,1,2,REGULAR,18054,18-07-2023
4446,4447,5,4,EXCELENTE,3569191,18-08-2023
4447,4448,4,3,MUY BUENO,18149,07-01-2021
4448,4449,5,5,EXCELENTE,16822,01-03-2021
4449,4450,1,1,DEFICIENTE,18347,31-07-2023
4450,4451,3,4,MUY BUENO,17969,22-03-2021
4451,4452,4,4,EXCELENTE,3611795,22-05-2021
4452,4453,4,5,EXCELENTE,5213833,07-10-2022
4453,4454,5,4,EXCELENTE,7142118,28-10-2023
4454,4455,3,4,MUY BUENO,5237136,04-09-2023
4455,4456,1,1,DEFICIENTE,18089,06-04-2021
4456,4457,5,4,EXCELENTE,17957,16-11-2023
4457,4458,2,1,REGULAR,16799,20-03-2023
4458,4459,3,4,MUY BUENO,18189,28-10-2023
4459,4460,4,3,MUY BUENO,52214,25-11-2021
4460,4461,4,4,EXCELENTE,3558513,13-07-2023
4461,4462,5,5,EXCELENTE,18358,12-01-2023
4462,4463,2,2,ACEPTABLE,17150,26-10-2021
4463,4464,1,1,DEFICIENTE,451321,16-08-2021
4464,4465,2,1,REGULAR,7595816,27-07-2022
4465,4466,3,3,MUY BUENO,52220,21-11-2021
4466,4467,3,2,ACEPTABLE,17470,02-04-2021
4467,4468,3,4,MUY BUENO,16955,24-08-2023
4468,4469,2,3,ACEPTABLE,5132777,10-05-2021
4469,4470,4,5,EXCELENTE,17156,27-01-2023
4470,4471,5,5,EXCELENTE,9179375,11-10-2021
4471,4472,5,5,EXCELENTE,17254,26-01-2022
4472,4473,1,2,REGULAR,17840,09-12-2021
4473,4474,4,5,EXCELENTE,18500,02-07-2022
4474,4475,3,4,MUY BUENO,17851,28-06-2022
4475,4476,4,5,EXCELENTE,16871,08-07-2021
4476,4477,5,5,EXCELENTE,18115,14-03-2021
4477,4478,2,3,ACEPTABLE,17097,04-05-2022
4478,4479,2,2,ACEPTABLE,16773,04-10-2022
4479,4480,5,5,EXCELENTE,3576117,20-05-2021
4480,4481,4,4,EXCELENTE,7247843,21-10-2023
4481,4482,3,3,MUY BUENO,5237120,20-03-2023
4482,4483,3,2,ACEPTABLE,18616,12-04-2022
4483,4484,4,3,MUY BUENO,18388,04-12-2023
4484,4485,4,3,MUY BUENO,4749897,15-06-2021
4485,4486,2,1,REGULAR,9492866,25-08-2023
4486,4487,4,4,EXCELENTE,17202,13-03-2021
4487,4488,4,4,EXCELENTE,17464,06-03-2022
4488,4489,5,5,EXCELENTE,17944,02-03-2023
4489,4490,2,1,REGULAR,18258,02-07-2023
4490,4491,2,2,ACEPTABLE,18617,03-10-2023
4491,4492,5,5,EXCELENTE,18550,13-05-2023
4492,4493,2,2,ACEPTABLE,18546,05-09-2022
4493,4494,5,4,EXCELENTE,18312,16-11-2021
4494,4495,1,1,DEFICIENTE,17308,08-01-2023
4495,4496,3,3,MUY BUENO,17373,17-10-2022
4496,4497,2,2,ACEPTABLE,18630,06-02-2021
4497,4498,4,5,EXCELENTE,5654025,11-10-2021
4498,4499,4,3,MUY BUENO,9187536,19-06-2023
4499,4500,3,4,MUY BUENO,52105,09-02-2023
4500,4501,2,3,ACEPTABLE,4730819,11-10-2021
4501,4502,1,2,REGULAR,18013,07-03-2023
4502,4503,5,4,EXCELENTE,18632,20-12-2023
4503,4504,5,4,EXCELENTE,4737835,03-01-2022
4504,4505,4,4,EXCELENTE,18294,11-07-2021
4505,4506,1,1,DEFICIENTE,18489,26-09-2022
4506,4507,3,4,MUY BUENO,17775,27-06-2023
4507,4508,4,3,MUY BUENO,17686,11-11-2021
4508,4509,5,5,EXCELENTE,17531,03-02-2023
4509,4510,2,3,ACEPTABLE,18123,24-07-2021
4510,4511,2,1,REGULAR,7603212,22-01-2023
4511,4512,5,5,EXCELENTE,18631,03-01-2021
4512,4513,5,4,EXCELENTE,17712,22-01-2021
4513,4514,3,2,ACEPTABLE,18310,10-09-2022
4514,4515,5,4,EXCELENTE,17293,06-01-2022
4515,4516,4,5,EXCELENTE,17421,18-09-2021
4516,4517,3,4,MUY BUENO,17178,21-12-2021
4517,4518,1,2,REGULAR,52074,07-06-2021
4518,4519,5,4,EXCELENTE,5237114,28-01-2022
4519,4520,4,3,MUY BUENO,52091,15-11-2021
4520,4521,3,3,MUY BUENO,17732,27-05-2021
4521,4522,2,2,ACEPTABLE,16757,11-09-2023
4522,4523,5,4,EXCELENTE,17609,21-02-2022
4523,4524,3,3,MUY BUENO,17262,06-11-2023
4524,4525,3,3,MUY BUENO,18378,10-03-2023
4525,4526,2,2,ACEPTABLE,17391,18-07-2022
4526,4527,2,2,ACEPTABLE,18198,16-12-2023
4527,4528,5,4,EXCELENTE,5802688,25-08-2023
4528,4529,2,2,ACEPTABLE,16745,12-01-2021
4529,4530,2,1,REGULAR,18507,23-12-2022
4530,4531,3,3,MUY BUENO,9403205,03-05-2022
4531,4532,5,4,EXCELENTE,18618,21-06-2021
4532,4533,4,5,EXCELENTE,52225,14-08-2021
4533,4534,5,5,EXCELENTE,52073,22-04-2021
4534,4535,5,5,EXCELENTE,18575,21-11-2023
4535,4536,5,5,EXCELENTE,17138,04-03-2021
4536,4537,3,3,MUY BUENO,17941,26-04-2023
4537,4538,1,1,DEFICIENTE,18273,01-01-2022
4538,4539,3,2,ACEPTABLE,17446,19-05-2023
4539,4540,5,4,EXCELENTE,8914010,14-01-2021
4540,4541,3,3,MUY BUENO,18407,07-02-2022
4541,4542,3,3,MUY BUENO,18486,31-12-2021
