_id,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Tipo,Comentarios
"-9211,00 MNT",2024-05-02T00:00:00Z,EMERGENCIA,REGULAR,BUENO,20788,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9211
"-9212,00 MNT",2024-01-22T00:00:00Z,EMERGENCIA,REGULAR,MALO,58548,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9212
"-9213,00 MNT",2024-02-08T00:00:00Z,EMERGENCIA,BUENO,MALO,5659186,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9213
"-9214,00 MNT",2024-09-30T00:00:00Z,EMERGENCIA,BUENO,REGULAR,9183235,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9214
"-9215,00 MNT",2024-10-11T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,5492379,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9215
"-9216,00 MNT",2024-02-15T00:00:00Z,EMERGENCIA,REGULAR,BUENO,34775,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9216
"-9217,00 MNT",2024-05-25T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,5241066,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9217
"-9218,00 MNT",2024-02-13T00:00:00Z,CORRECTIVO,MALO,MALO,7546153,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9218
"-9219,00 MNT",2023-11-28T00:00:00Z,EMERGENCIA,REGULAR,MALO,32688,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9219
"-9220,00 MNT",2024-08-01T00:00:00Z,CORRECTIVO,MALO,REGULAR,19936,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9220
"-9221,00 MNT",2024-07-07T00:00:00Z,PREVENTIVO,REGULAR,BUENO,5176284,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9221
"-9222,00 MNT",2024-06-26T00:00:00Z,PREVENTIVO,BUENO,REGULAR,21278,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9222
"-9223,00 MNT",2024-09-29T00:00:00Z,EMERGENCIA,BUENO,BUENO,25800,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9223
"-9224,00 MNT",2023-12-10T00:00:00Z,CORRECTIVO,MALO,REGULAR,19702,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9224
"-9225,00 MNT",2024-01-17T00:00:00Z,PREVENTIVO,BUENO,MALO,4961103,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9225
"-9226,00 MNT",2024-01-17T00:00:00Z,CORRECTIVO,BUENO,REGULAR,33876,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9226
"-9227,00 MNT",2024-06-21T00:00:00Z,EMERGENCIA,REGULAR,BUENO,21489,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9227
"-9228,00 MNT",2024-06-05T00:00:00Z,CORRECTIVO,MALO,BUENO,4732018,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9228
"-9229,00 MNT",2024-03-09T00:00:00Z,CORRECTIVO,MALO,REGULAR,9291541,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9229
"-9230,00 MNT",2024-04-07T00:00:00Z,CORRECTIVO,MALO,MALO,3576631,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9230
"-9231,00 MNT",2024-02-02T00:00:00Z,PREVENTIVO,MALO,BUENO,5250191,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9231
"-9232,00 MNT",2024-03-28T00:00:00Z,CORRECTIVO,MALO,BUENO,33258,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9232
"-9233,00 MNT",2024-08-31T00:00:00Z,PREVENTIVO,REGULAR,BUENO,5659359,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9233
"-9234,00 MNT",2023-10-29T00:00:00Z,CORRECTIVO,MALO,MALO,9051940,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9234
"-9235,00 MNT",2024-07-01T00:00:00Z,PREVENTIVO,REGULAR,BUENO,24889,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9235
"-9236,00 MNT",2024-05-13T00:00:00Z,PREVENTIVO,BUENO,MALO,8928401,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9236
"-9237,00 MNT",2024-04-25T00:00:00Z,EMERGENCIA,MALO,MALO,3559869,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9237
"-9238,00 MNT",2024-02-06T00:00:00Z,CORRECTIVO,MALO,REGULAR,22408,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9238
"-9239,00 MNT",2024-05-21T00:00:00Z,CORRECTIVO,MALO,REGULAR,32839,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9239
"-9240,00 MNT",2024-08-11T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,8803494,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9240
"-9241,00 MNT",2023-04-12T00:00:00Z,CORRECTIVO,REGULAR,MALO,4704505,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9241
"-9242,00 MNT",2023-11-06T00:00:00Z,CORRECTIVO,BUENO,REGULAR,4961109,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9242
"-9243,00 MNT",2023-12-16T00:00:00Z,EMERGENCIA,MALO,BUENO,57987,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9243
"-9244,00 MNT",2024-02-14T00:00:00Z,PREVENTIVO,MALO,BUENO,25284,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9244
"-9245,00 MNT",2023-12-28T00:00:00Z,PREVENTIVO,REGULAR,MALO,7741332,QUEJA_USUARIO,"COMENTARIO_DESCONOCIDO_-9245,00 MNT"
"-9246,00 MNT",2024-08-16T00:00:00Z,PREVENTIVO,BUENO,MALO,9276785,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9246
"-9247,00 MNT",2024-05-13T00:00:00Z,PREVENTIVO,REGULAR,MALO,4730864,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9247
"-9248,00 MNT",2023-12-23T00:00:00Z,CORRECTIVO,BUENO,BUENO,9497309,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9248
"-9249,00 MNT",2024-05-05T00:00:00Z,EMERGENCIA,BUENO,BUENO,9398186,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9249
"-9250,00 MNT",2023-12-17T00:00:00Z,PREVENTIVO,REGULAR,BUENO,4793820,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9250
"-9251,00 MNT",2024-07-20T00:00:00Z,PREVENTIVO,MALO,MALO,9291557,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9251
"-9252,00 MNT",2024-01-30T00:00:00Z,CORRECTIVO,BUENO,BUENO,7591507,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9252
"-9253,00 MNT",2023-10-26T00:00:00Z,PREVENTIVO,MALO,REGULAR,9396651,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9253
"-9254,00 MNT",2024-09-19T00:00:00Z,PREVENTIVO,MALO,MALO,24719,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9254
"-9255,00 MNT",2024-03-30T00:00:00Z,CORRECTIVO,BUENO,REGULAR,9291001,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9255
"-9256,00 MNT",2023-11-24T00:00:00Z,CORRECTIVO,MALO,MALO,59455,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9256
"-9257,00 MNT",2024-09-08T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,9176866,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9257
"-9258,00 MNT",2023-12-29T00:00:00Z,PREVENTIVO,BUENO,BUENO,7862151,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9258
"-9259,00 MNT",2023-12-20T00:00:00Z,CORRECTIVO,MALO,BUENO,33501,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9259
"-9260,00 MNT",2024-02-18T00:00:00Z,CORRECTIVO,MALO,REGULAR,4745671,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9260
"-9261,00 MNT",2024-08-13T00:00:00Z,PREVENTIVO,BUENO,BUENO,7928434,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9261
"-9262,00 MNT",2024-03-18T00:00:00Z,PREVENTIVO,REGULAR,MALO,3565847,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9262
"-9263,00 MNT",2024-09-05T00:00:00Z,PREVENTIVO,BUENO,BUENO,22283,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9263
"-9264,00 MNT",2023-12-18T00:00:00Z,CORRECTIVO,MALO,MALO,34857,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9264
"-9265,00 MNT",2024-07-20T00:00:00Z,PREVENTIVO,BUENO,BUENO,24874,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9265
"-9266,00 MNT",2024-02-05T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,59467,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9266
"-9267,00 MNT",2023-12-23T00:00:00Z,CORRECTIVO,MALO,REGULAR,9497228,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9267
"-9268,00 MNT",2024-01-25T00:00:00Z,PREVENTIVO,REGULAR,MALO,19377,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9268
"-9269,00 MNT",2024-02-09T00:00:00Z,EMERGENCIA,MALO,BUENO,59937,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9269
"-9270,00 MNT",2024-03-02T00:00:00Z,CORRECTIVO,BUENO,BUENO,59260,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9270
"-9271,00 MNT",2024-04-05T00:00:00Z,EMERGENCIA,BUENO,MALO,451537,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9271
"-9272,00 MNT",2024-03-14T00:00:00Z,CORRECTIVO,MALO,REGULAR,3573457,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9272
"-9273,00 MNT",2024-04-09T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,20093,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9273
"-9274,00 MNT",2024-09-05T00:00:00Z,CORRECTIVO,BUENO,BUENO,5241062,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9274
"-9275,00 MNT",2023-11-18T00:00:00Z,CORRECTIVO,MALO,MALO,7143534,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9275
"-9276,00 MNT",2024-05-09T00:00:00Z,CORRECTIVO,BUENO,MALO,59033,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9276
"-9277,00 MNT",2023-12-03T00:00:00Z,PREVENTIVO,REGULAR,MALO,20011,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9277
"-9278,00 MNT",2024-01-11T00:00:00Z,PREVENTIVO,BUENO,MALO,3576653,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9278
"-9279,00 MNT",2024-02-28T00:00:00Z,EMERGENCIA,REGULAR,MALO,24777,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9279
"-9280,00 MNT",2024-08-17T00:00:00Z,PREVENTIVO,MALO,REGULAR,7943823,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9280
"-9281,00 MNT",2023-12-20T00:00:00Z,CORRECTIVO,MALO,BUENO,5241067,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9281
"-9282,00 MNT",2024-02-15T00:00:00Z,EMERGENCIA,MALO,BUENO,5025120,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9282
"-9283,00 MNT",2023-12-03T00:00:00Z,CORRECTIVO,BUENO,MALO,21430,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9283
"-9284,00 MNT",2024-07-02T00:00:00Z,PREVENTIVO,MALO,BUENO,8800691,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9284
"-9285,00 MNT",2024-08-27T00:00:00Z,EMERGENCIA,BUENO,BUENO,7116448,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9285
"-9286,00 MNT",2024-03-08T00:00:00Z,EMERGENCIA,MALO,REGULAR,9223715,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9286
"-9287,00 MNT",2024-02-17T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,19851,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9287
"-9288,00 MNT",2024-03-28T00:00:00Z,CORRECTIVO,MALO,REGULAR,7853214,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9288
"-9289,00 MNT",2024-05-30T00:00:00Z,CORRECTIVO,REGULAR,BUENO,3567936,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9289
"-9290,00 MNT",2023-12-25T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,22043,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9290
"-9291,00 MNT",2023-11-17T00:00:00Z,CORRECTIVO,BUENO,MALO,19130,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9291
"-9292,00 MNT",2024-04-01T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,8803539,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9292
"-9293,00 MNT",2024-07-26T00:00:00Z,EMERGENCIA,MALO,BUENO,25637,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9293
"-9294,00 MNT",2024-04-08T00:00:00Z,EMERGENCIA,BUENO,MALO,9182077,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9294
"-9295,00 MNT",2024-05-11T00:00:00Z,CORRECTIVO,MALO,MALO,22509,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9295
"-9296,00 MNT",2024-06-20T00:00:00Z,CORRECTIVO,BUENO,REGULAR,7928103,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9296
"-9297,00 MNT",2024-04-03T00:00:00Z,EMERGENCIA,BUENO,REGULAR,25617,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9297
"-9298,00 MNT",2024-02-13T00:00:00Z,CORRECTIVO,REGULAR,MALO,21611,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9298
"-9299,00 MNT",2024-04-01T00:00:00Z,EMERGENCIA,MALO,MALO,9285394,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9299
"-9300,00 MNT",2024-09-16T00:00:00Z,PREVENTIVO,BUENO,MALO,58675,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9300
"-9301,00 MNT",2023-11-01T00:00:00Z,CORRECTIVO,BUENO,REGULAR,22040,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9301
"-9302,00 MNT",2024-06-24T00:00:00Z,CORRECTIVO,BUENO,REGULAR,32512,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9302
"-9303,00 MNT",2023-12-18T00:00:00Z,PREVENTIVO,MALO,REGULAR,58172,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9303
"-9304,00 MNT",2023-11-16T00:00:00Z,CORRECTIVO,MALO,BUENO,22020,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9304
"-9305,00 MNT",2024-08-15T00:00:00Z,PREVENTIVO,REGULAR,MALO,59294,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9305
"-9306,00 MNT",2023-11-25T00:00:00Z,PREVENTIVO,MALO,BUENO,5025126,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9306
"-9307,00 MNT",2024-04-09T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,5133169,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9307
"-9308,00 MNT",2023-11-01T00:00:00Z,PREVENTIVO,MALO,REGULAR,19703,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9308
"-9309,00 MNT",2024-08-17T00:00:00Z,PREVENTIVO,BUENO,REGULAR,9277666,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9309
"-9310,00 MNT",2024-04-06T00:00:00Z,EMERGENCIA,BUENO,MALO,19861,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9310
"-9311,00 MNT",2024-09-22T00:00:00Z,EMERGENCIA,BUENO,REGULAR,9051951,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9311
"-9312,00 MNT",2024-09-09T00:00:00Z,EMERGENCIA,BUENO,BUENO,5659747,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9312
"-9313,00 MNT",2024-11-06T00:00:00Z,CORRECTIVO,BUENO,BUENO,7927327,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9313
"-9314,00 MNT",2024-04-10T00:00:00Z,EMERGENCIA,MALO,MALO,4986517,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9314
"-9315,00 MNT",2024-07-12T00:00:00Z,CORRECTIVO,MALO,BUENO,3567548,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9315
"-9316,00 MNT",2024-06-23T00:00:00Z,EMERGENCIA,MALO,BUENO,22021,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9316
"-9317,00 MNT",2024-10-13T00:00:00Z,EMERGENCIA,REGULAR,BUENO,9237520,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9317
"-9318,00 MNT",2023-10-30T00:00:00Z,EMERGENCIA,MALO,MALO,25678,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9318
"-9319,00 MNT",2024-12-09T00:00:00Z,CORRECTIVO,BUENO,MALO,19481,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9319
"-9320,00 MNT",2024-05-22T00:00:00Z,EMERGENCIA,REGULAR,BUENO,5239350,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9320
"-9321,00 MNT",2024-02-01T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,8941989,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9321
"-9322,00 MNT",2024-08-26T00:00:00Z,CORRECTIVO,MALO,REGULAR,7107761,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9322
"-9323,00 MNT",2024-04-24T00:00:00Z,PREVENTIVO,MALO,REGULAR,9473782,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9323
"-9324,00 MNT",2024-04-17T00:00:00Z,EMERGENCIA,MALO,MALO,53087,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9324
"-9325,00 MNT",2024-10-09T00:00:00Z,CORRECTIVO,MALO,REGULAR,35138,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9325
"-9326,00 MNT",2024-07-03T00:00:00Z,CORRECTIVO,MALO,REGULAR,3579842,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9326
"-9327,00 MNT",2024-06-14T00:00:00Z,PREVENTIVO,BUENO,MALO,22247,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9327
"-9328,00 MNT",2023-12-02T00:00:00Z,CORRECTIVO,BUENO,BUENO,22181,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9328
"-9329,00 MNT",2024-07-15T00:00:00Z,EMERGENCIA,BUENO,BUENO,7862444,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9329
"-9330,00 MNT",2024-04-19T00:00:00Z,EMERGENCIA,REGULAR,BUENO,59507,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9330
"-9331,00 MNT",2024-07-20T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,7248024,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9331
"-9332,00 MNT",2024-05-27T00:00:00Z,EMERGENCIA,BUENO,MALO,6777926,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9332
"-9333,00 MNT",2024-03-25T00:00:00Z,EMERGENCIA,MALO,MALO,9159017,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9333
"-9334,00 MNT",2024-06-06T00:00:00Z,EMERGENCIA,BUENO,MALO,5848016,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9334
"-9335,00 MNT",2024-02-02T00:00:00Z,CORRECTIVO,REGULAR,MALO,3559703,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9335
"-9336,00 MNT",2024-09-13T00:00:00Z,PREVENTIVO,MALO,MALO,7896589,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9336
"-9337,00 MNT",2024-07-09T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,33572,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9337
"-9338,00 MNT",2023-10-31T00:00:00Z,PREVENTIVO,BUENO,BUENO,7591616,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9338
"-9339,00 MNT",2024-09-13T00:00:00Z,PREVENTIVO,MALO,REGULAR,33220,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9339
"-9340,00 MNT",2023-11-02T00:00:00Z,CORRECTIVO,BUENO,REGULAR,3567940,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9340
"-9341,00 MNT",2023-12-21T00:00:00Z,EMERGENCIA,MALO,BUENO,19730,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9341
"-9342,00 MNT",2024-04-30T00:00:00Z,CORRECTIVO,MALO,BUENO,32699,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9342
"-9343,00 MNT",2024-09-22T00:00:00Z,CORRECTIVO,MALO,BUENO,34923,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9343
"-9344,00 MNT",2024-09-12T00:00:00Z,CORRECTIVO,REGULAR,BUENO,58936,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9344
"-9345,00 MNT",2024-06-01T00:00:00Z,PREVENTIVO,MALO,REGULAR,19706,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9345
"-9346,00 MNT",2024-03-27T00:00:00Z,CORRECTIVO,MALO,REGULAR,9446468,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9346
"-9347,00 MNT",2024-02-10T00:00:00Z,EMERGENCIA,REGULAR,BUENO,60112,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9347
"-9348,00 MNT",2024-02-06T00:00:00Z,EMERGENCIA,REGULAR,BUENO,9473789,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9348
"-9349,00 MNT",2024-05-17T00:00:00Z,PREVENTIVO,MALO,MALO,7862153,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9349
"-9350,00 MNT",2023-12-24T00:00:00Z,CORRECTIVO,REGULAR,MALO,5003295,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9350
"-9351,00 MNT",2024-09-04T00:00:00Z,CORRECTIVO,MALO,BUENO,8225529,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9351
"-9352,00 MNT",2024-09-05T00:00:00Z,PREVENTIVO,REGULAR,MALO,4987855,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9352
"-9353,00 MNT",2024-04-30T00:00:00Z,PREVENTIVO,REGULAR,BUENO,59502,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9353
"-9354,00 MNT",2024-02-03T00:00:00Z,CORRECTIVO,BUENO,BUENO,24670,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9354
"-9355,00 MNT",2024-02-12T00:00:00Z,PREVENTIVO,REGULAR,BUENO,7143522,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9355
"-9356,00 MNT",2024-06-17T00:00:00Z,CORRECTIVO,REGULAR,MALO,8938186,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9356
"-9357,00 MNT",2024-06-13T00:00:00Z,EMERGENCIA,REGULAR,MALO,4704516,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9357
"-9358,00 MNT",2024-02-07T00:00:00Z,EMERGENCIA,REGULAR,MALO,7862445,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9358
"-9359,00 MNT",2024-07-19T00:00:00Z,EMERGENCIA,MALO,REGULAR,34212,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9359
"-9360,00 MNT",2024-08-29T00:00:00Z,PREVENTIVO,MALO,MALO,6778202,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9360
"-9361,00 MNT",2024-01-14T00:00:00Z,EMERGENCIA,MALO,REGULAR,5239171,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9361
"-9362,00 MNT",2023-11-01T00:00:00Z,CORRECTIVO,MALO,MALO,33640,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9362
"-9363,00 MNT",2024-03-11T00:00:00Z,PREVENTIVO,BUENO,BUENO,9398262,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9363
"-9364,00 MNT",2023-11-29T00:00:00Z,EMERGENCIA,REGULAR,MALO,19816,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9364
"-9365,00 MNT",2024-09-05T00:00:00Z,PREVENTIVO,MALO,REGULAR,58342,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9365
"-9366,00 MNT",2024-03-03T00:00:00Z,CORRECTIVO,BUENO,REGULAR,5216570,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9366
"-9367,00 MNT",2024-02-12T00:00:00Z,CORRECTIVO,BUENO,MALO,7294639,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9367
"-9368,00 MNT",2024-05-18T00:00:00Z,PREVENTIVO,REGULAR,BUENO,5231458,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9368
"-9369,00 MNT",2024-03-31T00:00:00Z,PREVENTIVO,MALO,REGULAR,19127,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9369
"-9370,00 MNT",2024-02-09T00:00:00Z,PREVENTIVO,BUENO,MALO,3567987,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9370
